"UF";"Abrangência";"Partido";"Eleitores";"%"
"MA";"ANAPURUS";"REPUBLICANOS";"25";"0,004"
"MA";"ANAPURUS";"SOLIDARIEDADE";"88";"0,016"
"MA";"APICUM-AÇU";"AVANTE";"25";"0,004"
"MA";"APICUM-AÇU";"CIDADANIA";"39";"0,007"
"MA";"APICUM-AÇU";"DC";"47";"0,008"
"MA";"APICUM-AÇU";"DEM";"45";"0,008"
"MA";"APICUM-AÇU";"MDB";"112";"0,020"
"MA";"APICUM-AÇU";"PATRIOTA";"22";"0,004"
"MA";"APICUM-AÇU";"PCDOB";"48";"0,009"
"MA";"APICUM-AÇU";"PDT";"87";"0,016"
"MA";"APICUM-AÇU";"PL";"138";"0,025"
"MA";"APICUM-AÇU";"PMN";"39";"0,007"
"MA";"APICUM-AÇU";"PODE";"69";"0,012"
"MA";"APICUM-AÇU";"PP";"110";"0,020"
"MA";"APICUM-AÇU";"PROS";"1";"0,000"
"MA";"APICUM-AÇU";"PRTB";"5";"0,001"
"MA";"APICUM-AÇU";"PSB";"48";"0,009"
"MA";"APICUM-AÇU";"PSC";"91";"0,016"
"MA";"APICUM-AÇU";"PSD";"32";"0,006"
"MA";"APICUM-AÇU";"PSDB";"92";"0,016"
"MA";"APICUM-AÇU";"PSL";"10";"0,002"
"MA";"APICUM-AÇU";"PSOL";"2";"0,000"
"MA";"APICUM-AÇU";"PT";"63";"0,011"
"MA";"APICUM-AÇU";"PTB";"89";"0,016"
"MA";"APICUM-AÇU";"PTC";"27";"0,005"
"MA";"APICUM-AÇU";"PV";"5";"0,001"
"MA";"APICUM-AÇU";"REDE";"7";"0,001"
"MA";"APICUM-AÇU";"REPUBLICANOS";"62";"0,011"
"MA";"APICUM-AÇU";"SOLIDARIEDADE";"128";"0,023"
"MA";"ARAGUANÃ";"AVANTE";"58";"0,010"
"MA";"ARAGUANÃ";"CIDADANIA";"33";"0,006"
"MA";"ARAGUANÃ";"DC";"44";"0,008"
"MA";"ARAGUANÃ";"DEM";"124";"0,022"
"MA";"ARAGUANÃ";"MDB";"64";"0,011"
"MA";"ARAGUANÃ";"PATRIOTA";"118";"0,021"
"MA";"ARAGUANÃ";"PCB";"1";"0,000"
"MA";"ARAGUANÃ";"PCDOB";"87";"0,016"
"MA";"ARAGUANÃ";"PDT";"53";"0,009"
"MA";"ARAGUANÃ";"PL";"101";"0,018"
"MA";"ARAGUANÃ";"PMB";"31";"0,006"
"MA";"ARAGUANÃ";"PMN";"31";"0,006"
"MA";"ARAGUANÃ";"PODE";"64";"0,011"
"MA";"ARAGUANÃ";"PP";"46";"0,008"
"MA";"ARAGUANÃ";"PROS";"11";"0,002"
"MA";"ARAGUANÃ";"PRTB";"18";"0,003"
"MA";"ARAGUANÃ";"PSB";"72";"0,013"
"MA";"ARAGUANÃ";"PSC";"132";"0,024"
"MA";"ARAGUANÃ";"PSD";"11";"0,002"
"MA";"ARAGUANÃ";"PSDB";"101";"0,018"
"MA";"ARAGUANÃ";"PSL";"11";"0,002"
"MA";"ARAGUANÃ";"PSOL";"14";"0,002"
"MA";"ARAGUANÃ";"PT";"55";"0,010"
